id,far_part,flt_plan_filed,acft_make,acft_model,total_seats,num_eng,fixed_retractable,cert_max_gr_wt,acft_category,homebuilt,type_last_insp,afm_hrs_last_insp,afm_hrs,elt_install,elt_type,oper_dba,certs_held,type_fly,second_pilot,dprt_apt_id,dprt_time,dest_apt_id,site_seeing,air_medical,flight_hours_mean,crew_category,crew_sex,pc_profession,crew_tox_perf,mr_faa_med_certf,available_restraint,eng_no,eng_type,eng_mfgr,eng_model,power_units,hp_or_lbs,carb_fuel_injection,propeller_type,subcategory_no
20181010X538441,091,CVFR,De Havilland,DHC 2 MK. I(L20A),8.0,1.0,FIXD,5200.0,AIR,N,ANNL,,,Y,UNK,,Y,OWRK,N,,500.0,,N,N,5500.0,PLT,M,Yes,N,,3,1,REC,P&W,R985,450.0,HP,CARB,CONP,2
20120523X907291,135,VFR,DEHAVILLAND,DHC-2 MK. I(L20A),9.0,1.0,FIXD,5370.0,AIR,N,100H,7.0,12824.0,Y,C126,K2 Aviation,Y,,N,,1548.0,PATK,N,N,6631.0,PLT,M,Yes,N,,,1,REC,P&W,R-985 SERIES,450.0,HP,,,4
20121217X906191,135,CVFR,DEHAVILLAND,DHC-2 MK. I(L20A),8.0,1.0,FIXD,,AIR,N,ANNL,,14901.0,N,C126,Rust's Flying Service,Y,,N,Z41 ,1500.0,,N,N,12000.0,PLT,M,Yes,N,,,1,REC,P&W,R-985 SERIES,450.0,HP,CARB,,6
20130423X520291,135,CVFR,DEHAVILLAND,DHC-2 MK. I(L20A),7.0,1.0,FIXD,5370.0,AIR,N,ANNL,,15514.0,Y,UNK,Sportsman Air Service,Y,,N,Z41 ,,,Y,N,16200.0,PLT,M,Yes,N,,,1,REC,P&W,R-985 SERIES,450.0,HP,CARB,,6
20130215X304221,135,CVFR,EUROCOPTER DEUTSCHLAND GMBH,MBB-BK 117 C-2,5.0,2.0,FIXD,7900.0,HELI,N,COAW,,636.0,Y,,Life Flight,Y,,N,7PS5,1710.0,79PN,N,Y,3035.0,PLT,,Yes,N,,4,1,TS,TURBOMECA,ARRIEL 1E2,708.0,HP,,,6
20160819X532431,137,NONE,AERO COMMANDER,S2R,1.0,1.0,FIXD,,AIR,N,ANNL,,,,,,Y,AAPL,N,MVI ,,MVI ,N,N,2000.0,PLT,M,Yes,Y,,U,1,TP,Walters Engine,M601E-11,740.0,HP,FINJ,CONP,6
20140718X645361,091,NONE,AIR TRACTOR INC,AT 401B,1.0,,FIXD,7860.0,AIR,N,ANNL,200.0,2172.0,,,FRONTIER AG INC,Y,POSI,N,K61 ,345.0,OEL ,N,N,1313.0,PLT,M,Yes,Y,,4,1,TP,Walter,M601-E11,740.0,HP,,CONP,4
20180523X454251,137,NONE,AYRES CORPORATION,S2R G10,1.0,1.0,FIXD,,AIR,N,ANNL,,,N,,Faunce Air LLC,Y,AAPL,N,O52 ,1600.0,,N,N,25000.0,PLT,M,Yes,N,,3,1,TP,Garrett,Tup-331-10-,740.0,HP,,,2
20180903X105221,091,IFR,Beech,200,9.0,2.0,FIXD,12500.0,AIR,N,COAW,,10476.7001953125,Y,C126,West Coast Aviation Services,Y,POSI,Y,SNA ,2022.0,BUR ,N,N,61646.0,PLT,M,Yes,N,,4,1,TP,Pratt and Whitney,PT6A-42,900.0,HP,,,2
20170612X336141,135,CVFR,CESSNA,208,8.0,1.0,FIXD,8360.0,AIR,N,AAIP,,2338.199951171875,Y,C126,Alaska Seaplanes,Y,,N,PAJN,,ELV ,N,N,5142.0,PLT,M,Yes,N,,5,1,TP,Honeywell,TPE 331-12-JR,900.0,HP,,CONP,4
20190708X352251,091,NONE,CESSNA,208,20.0,1.0,FIXD,8750.0,AIR,N,100H,,,Y,UNK,,Y,SKYD,N,9FD2,1300.0,9FD2,N,N,6252.0,PLT,M,Yes,N,,5,1,TP,Honeywell,TPE331-12JR,900.0,HP,FINJ,CONP,6
20080807X011741,091,NONE,Eclipse Aviation Corporation,EA500,6.0,2.0,RETR,5995.0,AIR,N,COND,,98.0,Y,,,Y,PERS,N,LOM ,2017.0,OQN ,N,N,6300.0,PLT,M,Yes,N,,,1,TF,Pratt and Whitney,PW610,900.0,LBS,FINJ,,6
20090214X615091,135,CVFR,CONSTRUCCIONES AERONAUTICAS SA,C-212-CC,28.0,2.0,RETR,,AIR,N,AAIP,,29161.0,Y,C91A,Arctic Transportation Services,Y,,Y,PAIK,1440.0,PAQT,N,N,3803.0,PLT,M,Yes,N,,,1,TP,Honeywell,TPE-331-10R-5,900.0,HP,FINJ,,4
20120830X148101,135,IFR,BRITISH AEROSPACE,BAE JETSTREAM 3101,3.0,2.0,RETR,15223.0,AIR,N,AAIP,,,Y,UNK,,Y,,Y,MCI ,2230.0,YIP ,N,N,15000.0,PLT,M,Yes,N,,,1,TP,Honeywell,TPE331,900.0,HP,,,4
20100817X210471,PUBU,CVFR,BELL,UH1H,8.0,,FIXD,10500.0,HELI,N,COAW,,5140.0,Y,UNK,,Y,PUBF,Y,HEF ,1800.0,HWY ,N,N,6900.0,PLT,M,Yes,N,,,1,TS,Honeywell,T53-L-703,1800.0,HP,FINJ,,4
20130723X702141,PUBU,CVFR,BELL,HH-1H,15.0,1.0,FIXD,9500.0,HELI,N,COAW,,6630.0,N,,,Y,PUBL,Y,VGT ,450.0,VGT ,N,N,1301.3333333333333,PLT,,Yes,N,,4,1,TS,Honneywell/Lycoming,T53-L703,1800.0,HP,,,4
20180116X541011,PUBU,CVFR,BELL,UH 1H,5.0,1.0,FIXD,9500.0,HELI,N,COAW,,1933.5999755859373,Y,UNK,"Rescue Operations in Montecito, CA",Y,POSI,N,GOLF,1630.0,VNY ,N,N,426.0,PLT,M,Yes,N,,4,1,TS,Honeywell,T53-703,1800.0,HP,,,6
20170914X931211,135,IFR,EMBRAER,EMB 120ER,34.0,2.0,RETR,26433.0,AIR,N,COAW,,33531.46875,Y,C126,,Y,,Y,GXY ,,UOX ,N,N,2259.25,PLT,M,Yes,N,,5,1,TP,Pratt & Whitney,PW118B,1800.0,HP,,CONP,2
20090223X034031,121,IFR,EMBRAER,EMB-120ER,30.0,2.0,FIXD,26433.0,AIR,N,COAW,,35851.0,Y,UNK,,Y,,Y,EKO ,1651.0,SLC ,N,N,2301.0,PLT,M,Yes,N,,,1,TP,P&W Canada,PW118,1800.0,HP,,,2
20100216X342571,121,IFR,EMBRAER,EMB-120ER,32.0,2.0,FIXD,,AIR,N,COAW,,33284.0,Y,UNK,United Express,Y,,Y,CRQ ,1354.0,LAX ,N,N,6897.5,PLT,M,Yes,Y,,,1,TP,P&W CANADA,PW118,1800.0,HP,,,2
20100309X141571,091K,IFR,BOMBARDIER INC,BD-100-1A10,10.0,2.0,RETR,38850.0,AIR,N,COAW,,5480.0,Y,C126,,Y,,Y,PWK ,,MDW ,N,N,9157.5,PLT,M,Yes,N,,,1,TF,HONEYWELL,AS907-1-1A,6944.0,LBS,,,6
20101203X601191,121,IFR,EMBRAER,EMB-145LR,50.0,2.0,FIXD,,AIR,N,COAW,,,Y,,,Y,,Y,DFW ,1740.0,MSN ,N,N,8184.0,PLT,M,Yes,N,,,1,TF,ROLLS-ROYC,AE3007 SER,7200.0,HP,,,4
20130729X545571,091,IFR,FOLLAND AIRCRAFT CO LTD,GNAT T 1,1.0,1.0,RETR,4800.0,AIR,N,UNK,,,N,,,Y,PERS,N,CRW ,1625.0,GGE ,N,N,4506.0,PLT,,No,Y,,5,1,TJ,ROLLS-ROYC,ORPHEOUS,4130.0,HP,FINJ,,4
20131210X710031,135,,SIKORSKY,S 76B,10.0,2.0,RETR,11700.0,HELI,N,100H,,9229.0,Y,C126,,Y,,N,LS97,,GC18,N,N,20000.0,PLT,,Yes,N,,3,1,TS,P&W,PT6B,1033.0,HP,,,6
20181124X141301,135,IFR,Cessna,208,2.0,1.0,FIXD,8763.0,AIR,N,100H,,12600.400390625,Y,,,Y,,N,BFL ,129.0,ONT ,N,N,13410.0,PLT,M,Yes,N,,5,1,TP,Pratt & Whitney,PT6A-114A,1865.0,LBS,,,1
20200511X319171,PUBU,CVFR,Bell,UH 1N,11.0,2.0,FIXD,,HELI,N,COND,,12368.0,Y,C126,,Y,PUBF,Y,OREZ,2002.0,ORBI,N,N,8388.5,PLT,M,Yes,N,,3,1,TS,P&WC,PT6T-3B,645.0,HP,,,2
20151224X811251,129,IFR,HAWKER,400,,,RETR,,AIR,N,COAW,,5744.25,Y,C126,,Y,,Y,KELP,,KTEX,N,N,7675.5,PLT,,Yes,N,,5,1,TF,Pratt & Whitney,JT15D,2965.0,LBS,,,4
20190211X158511,091,IFR,Beech,400,9.0,2.0,RETR,16300.0,AIR,N,COAW,,6244.5,Y,,,Y,BUS ,Y,UES ,1417.0,RID ,N,N,7998.5,PLT,M,Yes,N,,4,1,TF,P & W Canada,JT15D-5,2965.0,LBS,,,6
20200824X658521,091,NONE,Cessna,180,4.0,1.0,FIXD,2950.0,AIR,N,100H,6.900000095367432,4042.699951171875,Y,C126,,Y,PERS,Y,50F ,1945.0,EKM ,N,N,8765.0,PLT,M,No,N,,3,1,REC,Continental,O-470 SERIES,275.0,HP,CARB,CONP,6
20150827X545281,091,NONE,CESSNA,195,,1.0,FIXD,3351.0,AIR,N,ANNL,,2707.0,Y,C126,,Y,PERS,Y,BQR ,2000.0,BQR ,N,N,1200.0,PLT,,No,N,,4,1,REC,JACOBS,R-755B2,275.0,HP,,,6
20151001X745191,091,NONE,CESSNA,195,5.0,1.0,FIXD,3350.0,AIR,N,ANNL,6.0,2617.0,Y,C126,,Y,PERS,N,GIF ,1700.0,COI ,N,N,20500.0,PLT,M,No,N,,L,1,REC,JACOBS,R755B2,275.0,HP,CARB,CONP,6
20160809X207071,091,NONE,CESSNA,195,5.0,1.0,FIXD,3351.0,AIR,N,ANNL,,4325.43017578125,Y,C91,,Y,PERS,N,SLE ,1500.0,7S3 ,N,N,755.0,PLT,F,No,N,,4,1,REC,JACOBS,R755B SERIES,275.0,HP,,,6
20161221X817201,091,VFIF,CESSNA,195,5.0,1.0,FIXD,3351.0,AIR,N,ANNL,,2937.0,Y,UNK,,Y,PERS,N,CRG ,,TLH ,N,N,31553.0,PLT,M,No,N,,4,1,REC,JACOBS,R-755B2,275.0,HP,,CONP,2
20200717X434301,091,NONE,CESSNA,305,2.0,1.0,FIXD,2300.0,AIR,N,ANNL,,6248.0,Y,C126,,Y,PERS,N,ASE ,1330.0,GWS ,N,N,7857.0,PLT,M,No,N,,4,1,REC,Continental,PPA-O-470-50,275.0,HP,CARB,CONP,6
20160526X148551,091,NONE,WACO CLASSIC AIRCRAFT CORP,YMF,3.0,1.0,FIXD,2950.0,AIR,N,ANNL,,,Y,,,Y,PERS,N,DSM ,2310.0,DSM ,N,N,3658.0,PLT,M,No,N,,5,1,REC,JACOBS,R755B SERIES,275.0,HP,CARB,FIXP,4
20140610X240541,091,NONE,CESSNA,180H,,1.0,FIXD,,AIR,N,ANNL,,7119.0,Y,,,Y,PERS,N,PAMR,,PAWS,N,N,1158.0,PLT,,No,N,,3,1,REC,CONT MOTOR,O-520 SERIES,275.0,HP,FINJ,CONP,6
20121125X959491,091,NONE,CESSNA,182D,4.0,1.0,FIXD,3110.0,AIR,N,ANNL,,1884.0,Y,C91A,,Y,PERS,N,,1830.0,,N,N,159.0,PLT,,No,Y,,,1,REC,CONT MOTOR,O-520,275.0,HP,CARB,,6
20090925X312461,091,NONE,CESSNA,195A,5.0,1.0,FIXD,,AIR,N,ANNL,,3514.0,Y,,,Y,PERS,,KCCB,1600.0,KCCB,N,N,1035.0,PLT,M,,N,,,1,REC,JACOBS,L4 /R755-7,275.0,HP,CARB,,6
20120717X556291,091,NONE,CESSNA,195B,5.0,1.0,FIXD,3350.0,AIR,N,ANNL,,3971.0,Y,,,Y,PERS,N,H21 ,1700.0,H21 ,N,N,14200.0,PLT,M,Yes,N,,,1,REC,JACOBS,R755B SERIES,275.0,HP,CARB,,6
20150107X234061,091,NONE,CESSNA,195B,4.0,1.0,FIXD,3350.0,AIR,N,ANNL,14.0,2633.0,Y,UNK,,Y,PERS,N,KAQO,1820.0,KDTO,N,N,15879.0,PLT,,Yes,N,,4,1,REC,Jacobs,R-755B2,275.0,HP,FINJ,,4
20200705X051341,091,UNK,Cessna,A185,4.0,1.0,FIXD,3350.0,AIR,N,ANNL,35.0,7200.0,Y,C91,,Y,PERS,N,F70 ,,MYF ,N,N,1400.0,PLT,M,Yes,N,,4,1,REC,CONTINENTAL,IO-520,275.0,HP,FINJ,CONP,6
20120626X817011,091,NONE,BOEING,B75N1,2.0,1.0,FIXD,2799.0,AIR,N,ANNL,,600.0,Y,UNK,,Y,PERS,N,T82 ,1800.0,TS36,N,N,2370.0,PLT,M,No,N,,,1,REC,Jacobs,R755B2M,275.0,HP,CARB,,6
20080821X012861,091,NONE,Cessna,C-195,5.0,1.0,FIXD,3350.0,AIR,N,ANNL,,3588.0,Y,,,Y,PERS,N,5B2 ,,NY0 ,N,N,1682.0,PLT,M,No,N,,,1,REC,Jacobs,R-755 B2,275.0,HP,CARB,,6
20110619X031061,091,NONE,WACO CLASSIC AIRCRAFT,YMF-F5C,3.0,1.0,FIXD,,AIR,N,ANNL,5.0,,Y,,,Y,PERS,N,MTO ,2030.0,MTO ,N,N,4800.0,PLT,M,Yes,N,,,1,REC,JACOBS,R-755B2M,275.0,HP,FINJ,,6
20091123X510581,091,NONE,CLASSIC AIRCRAFT CORP,WACO YMF,2.0,1.0,FIXD,2650.0,AIR,N,ANNL,,2245.0,Y,C91,,Y,INST,Y,X49 ,1545.0,X35 ,N,N,3320.0,PLT,M,No,N,,,1,REC,JACOBS,R755B SERIES,275.0,HP,CARB,,4
20131022X223411,091,NONE,CLASSIC AIRCRAFT CORP,WACO YMF,2.0,1.0,FIXD,2770.0,AIR,N,ANNL,,583.0,Y,,,Y,PERS,Y,SMQ ,1640.0,SMQ ,N,N,2245.0,PLT,,UNK,N,,4,1,REC,JACOBS,R755B SERIES,275.0,HP,CARB,FIXP,6
20180323X757271,091,NONE,FAIRCHILD FUNK,M62C F 23A,2.0,1.0,FIXD,4300.0,AIR,N,ANNL,,1788.0,Y,,,Y,POSI,N,MQY ,2030.0,F49 ,N,N,371.0,PLT,M,UNK,N,,4,1,REC,Jacobs,RT55B2,275.0,HP,CARB,CONP,4
20161101X003091,091,NONE,BOEING,A75N1 (PT17),2.0,1.0,FIXD,2635.0,AIR,N,ANNL,25.0,3257.5,Y,UNK,,Y,PERS,N,RAS ,1800.0,TFP ,N,N,9050.0,PLT,M,Yes,N,,4,1,REC,Jacobs,R-755-B2,275.0,HP,CARB,CONP,6
20150929X333311,091,NONE,BRUNZLICK LARRY R,SEAWIND 3000 EXPERIM,4.0,1.0,FIXD,3600.0,AIR,Y,ANNL,,125.0,Y,C126,,Y,PERS,N,MDZ ,2115.0,,N,N,2601.0,PLT,,No,N,,3,1,REC,Barrett Precision Engines,IO-540X,291.0,HP,FINJ,CONP,6
20130617X337401,091,NONE,AERO COMMANDER,685,9.0,2.0,RETR,9000.0,AIR,N,ANNL,,3484.0,Y,UNK,,Y,BUS ,Y,KVCT,1446.0,KVCT,N,N,5575.5,PLT,M,Yes,N,,,1,REC,CONT MOTOR,GTSIO-520-K1B,435.0,HP,FINJ,,6
20130702X625271,091,NONE,BELL,206L-3,7.0,1.0,FIXD,4250.0,HELI,N,ANNL,63.0,6424.0,Y,UNK,,Y,EXLD,N,MSO ,1800.0,MSO ,N,N,16306.0,PLT,,Yes,N,,3,1,TS,Rolls Royce (Allison),250-C30P,435.0,HP,FINJ,,4
20080627X009391,091,NONE,Beech,99,,2.0,FIXD,,AIR,N,,,,Y,,,Y,SKYD,N,H19 ,,,N,N,2700.0,PLT,M,No,N,,,1,TP,Pratt & Whitney Canada,PT6A-20,550.0,HP,,,6
20160913X103451,PUBU,,BELL HELICOPTER TEXTRON CANADA,429,6.0,2.0,FIXD,7000.0,HELI,N,100H,20.0,1491.5999755859375,,,,Y,PUBU,Y,JRB ,1650.0,,N,N,606.5,PLT,M,Yes,N,,4,1,TS,Pratt & Whitney,PW207D1,550.0,HP,,,6
20090803X052171,091,NONE,BEECH,B90,15.0,2.0,RETR,9650.0,AIR,N,COAW,,10955.0,Y,UNK,,Y,SKYD,N,,,FYJ ,N,N,4430.0,PLT,M,Yes,N,,,1,TP,Pratt & Whitney,PT6 SER 578HP,550.0,HP,,,4
20180212X352071,091,CVFR,BEECH,C90,6.0,2.0,RETR,10100.0,AIR,N,AAIP,,8343.0,Y,C126,,Y,INST,Y,MFR ,2120.0,MFR ,N,N,8200.0,KPLT,M,Yes,N,,3,1,TP,Pratt & Whitney,PT6A-21,550.0,HP,,CONP,4
20100702X653081,091,NONE,NORTH AMERICAN,AT-6,2.0,1.0,RETR,5300.0,AIR,N,ANNL,30.0,6790.0,Y,UNK,,Y,PERS,N,DTS ,1711.0,DTS ,N,N,1924.0,PLT,M,No,Y,,,1,REC,Pratt & Whitney,R-1340,550.0,HP,CARB,,6
20110412X212461,091,NONE,BEECH,BE99,2.0,2.0,RETR,10900.0,AIR,N,100H,7.0,48953.0,Y,UNK,,Y,SKYD,N,4A4 ,1510.0,4A4 ,N,N,6200.0,PLT,M,Yes,N,,,1,TP,Pratt & Whitney Canada,PT6A-20,550.0,HP,,,6
20080211X001691,091,IFR,RAYTHEON AIRCRAFT COMPANY,C90A,6.0,2.0,RETR,10160.0,AIR,N,COAW,,800.0,Y,UNK,,Y,PERS,Y,4A4 ,1524.0,MWK ,N,N,931.0,PLT,M,No,Y,,,1,TP,Pratt & Whitney Aircraft of Ca,PT6A-21,550.0,HP,,,6
20170307X034181,135,IFR,BEECH,C90A,7.0,2.0,RETR,10485.0,AIR,N,COAW,75.0,7862.10009765625,Y,C126,,Y,,N,MLC ,1406.0,4O4 ,N,Y,22000.0,PLT,M,Yes,N,,4,1,TP,Pratt & Whitney Canada,PT6A-21,550.0,HP,,CONP,6
20090416X840341,091,NONE,DE HAVILLAND,DHC2,9.0,1.0,FIXD,5370.0,AIR,N,ANNL,,15000.0,Y,UNK,,Y,PERS,Y,LKP ,1130.0,PBG ,N,N,1548.0,PLT,M,No,N,,,1,TP,Pratt and Whitney Canada,PT6-20,550.0,HP,,,6
20080702X009691,135,IFR,DEHAVILLAND,DHC6,2.0,2.0,FIXD,11579.0,AIR,N,AAIP,,38185.0,Y,,Wiggins Airways,Y,,N,HYA ,1401.0,ACK ,N,N,3607.0,PLT,M,Yes,Y,,,1,TP,Pratt and Whitney Canada,PT6A-20,550.0,HP,,,6
20160706X142211,091,NONE,BEECH,E 90,2.0,2.0,RETR,10099.0,AIR,N,COAW,,15829.2998046875,Y,C91,,Y,SKYD,N,LMO ,1945.0,LMO ,N,N,869.0,PLT,M,Yes,N,,4,1,TP,Pratt & Whitney,PT6-28,550.0,HP,,CONP,6
20190517X914361,137,NONE,Grumman,G164,1.0,1.0,FIXD,6000.0,AIR,N,ANNL,,8742.7001953125,N,,,Y,AAPL,N,ARM ,1820.0,ARM ,N,N,2900.0,PLT,M,Yes,N,,4,1,TP,Pratt & Whitney,PT6A-20,550.0,HP,,CONP,2
20160829X140271,137,NONE,AYRES CORPORATION,S 2R,1.0,1.0,FIXD,,AIR,N,,,,,,,Y,AAPL,N,,,,N,N,1.0,PLT,M,Yes,N,,,1,TP,Pratt Whitney,PT 6 A 34AG,550.0,HP,,CONP,6
20190727X505301,091,,North American,AT 6F,,1.0,RETR,5300.0,AIR,N,,,,,,,Y,PERS,,OSH ,,OSH ,N,N,2842.0,PLT,,No,N,,,1,REC,Pratt & Whitney,R1340 SERIES,550.0,HP,,,6
20160620X855201,091,NONE,NORTH AMERICAN,AT-6D,2.0,1.0,RETR,5300.0,AIR,N,ANNL,,2939.0,Y,C91A,,Y,PERS,N,JEF ,1800.0,JEF ,N,N,4500.0,PLT,M,Yes,N,,5,1,REC,P&W,R-1340-AN-1,550.0,HP,CARB,CONP,4
20190617X508311,137,NONE,Air Tractor,AT402,1.0,1.0,FIXD,7000.0,AIR,N,ANNL,,6958.7998046875,N,,,Y,AAPL,N,MEJ ,1600.0,MEJ ,N,N,8171.0,PLT,M,Yes,N,,4,1,TP,Pratt & Whitney,PT6A-11AG,550.0,HP,,CONP,2
20120622X227431,091,NONE,RAYTHEON AIRCRAFT COMPANY,C90GT,9.0,2.0,RETR,10100.0,AIR,N,COAW,134.0,1439.0,Y,UNK,,Y,POSI,N,PA88,1357.0,MGW ,N,N,22000.0,PLT,,Yes,Y,,4,1,TP,Pratt & Whitney Canada,PT6A-135A,550.0,HP,,CONP,6
20120710X325001,135,CVFR,DEHAVILLAND,DHC-2,8.0,1.0,FIXD,,AIR,N,100H,37.0,7909.0,Y,C126,,Y,,N,HRR ,2130.0,HRR ,Y,N,1457.0,PLT,M,Yes,N,,,1,TP,Pratt & Whitney,PT6A-20A,550.0,HP,,,4
20091107X235411,091,NONE,PIASECKI/PIKE,PV-18,2.0,1.0,FIXD,,HELI,N,UNK,,,N,,,Y,PERS,Y,52CL,1625.0,RIR ,N,N,6761.5,PLT,M,Yes,Y,,,1,REC,CONT MOTOR,R-975 SER,550.0,HP,,,2
20160724X019201,091,NONE,BEECH,65 A90,15.0,2.0,RETR,9650.0,AIR,N,COAW,,14543.900390625,Y,C126,,Y,SKYD,N,C83 ,151.0,C83 ,N,N,1860.0,PLT,M,UNK,N,,L,1,TP,Pratt and Whitney,PT6A-20,550.0,HP,FINJ,CONP,6
20110726X009251,137,NONE,AIR TRACTOR INC,AT-602,1.0,1.0,FIXD,12500.0,AIR,N,100H,162.0,2607.0,N,,,,AAPL,N,NONE,1105.0,NONE,N,N,17707.0,PLT,M,Yes,Y,,,1,TP,P&W CANADA,PT6A-6 SERIES,550.0,HP,,,6
20080509X006432,137,NONE,SCHWEIZER AIRCRAFT CORP,G-164B,1.0,1.0,FIXD,,AIR,N,ANNL,,,N,,,,AAPL,N,,,,N,N,25000.0,PLT,M,Yes,N,,,1,TP,Pratt & Whitney,PT6A-20,550.0,HP,,,2
20100715X635521,137,NONE,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,1.0,FIXD,6075.0,AIR,N,ANNL,20.0,10003.0,N,,,,AAPL,N,IIB ,1515.0,IIB ,N,N,9750.0,PLT,M,Yes,N,,,1,TP,Pratt & Whitney,PT6-20,550.0,HP,FINJ,,4
20090616X407381,137,NONE,AIR TRACTOR,AT-402A,1.0,1.0,FIXD,7000.0,AIR,N,ANNL,,3608.0,Y,UNK,,,AAPL,N,NONE,2045.0,NONE,N,N,2334.0,PLT,M,Yes,N,,,1,TP,Pratt & Whitney,PT6A-11AG,550.0,HP,,,6
20090216X037201,091,CVFR,BEECH,65-A90-1,9.0,2.0,RETR,10200.0,AIR,N,COAW,,11807.0,Y,,,Y,PERS,N,PAWS,1915.0,PASX,N,N,14000.0,PLT,M,Yes,N,,,1,TP,Pratt & Whitney,PT6A-20,550.0,HP,FINJ,,4
20120805X334171,135,CVFR,BELL,407,7.0,1.0,FIXD,5250.0,HELI,N,AAIP,,1686.0,,,,Y,,N,CLL ,703.0,SAMC,N,Y,3308.0,PLT,,Yes,N,,,1,TS,ROLLS-ROYC,250-C47B,710.0,HP,,,4
20080117X000671,135,IFR,Hawker Beechcraft Corporation,1900C,2.0,2.0,RETR,16600.0,AIR,N,COAW,73.0,19123.900390625,Y,C91,Alpine Air,Y,,N,HNL ,1443.0,LIH ,N,N,3098.0,PLT,M,Yes,N,,,1,TP,Pratt and Whitney,PT6A-65B,1100.0,HP,,,2
20130308X641491,135,IFR,BEECH,1900C,19.0,2.0,RETR,17600.0,AIR,N,COAW,188.0,29824.0,Y,C126,Alaska Central Express,Y,,Y,PAKN,1150.0,PADL,N,N,3120.0,PLT,,Yes,Y,,3,1,TP,Pratt&Whitney,PT6A-65B,1100.0,HP,,CONP,4
20180528X330111,137,NONE,AIR TRACTOR INC,AT 502B,1.0,1.0,FIXD,8000.0,AIR,N,ANNL,,10219.0,,,,Y,AAPL,N,PVT ,1700.0,PVT ,N,N,17616.0,PLT,M,Yes,N,,4,1,TP,Pratt & Whitney,PT6A-45R,1100.0,HP,,,6
20121022X220311,137,NONE,AIR TRACTOR INC,AT-502B,1.0,1.0,FIXD,9700.0,AIR,N,100H,,,N,UNK,,,AAPL,N,,,,N,N,30500.0,PLT,M,Yes,N,,,1,TP,Pratt and Whitney,PT6,1100.0,HP,FINJ,,4
20131203X943431,135,IFR,FAIRCHILD,SA227-AC,2.0,2.0,RETR,15697.0,AIR,N,COAW,70.0,33888.0,Y,C126,,Y,,Y,MDSD,2336.0,TJSJ,N,N,1847.0,PLT,M,Yes,Y,,4,1,TP,Honeywell,TPE331-11,1100.0,HP,FINJ,CONP,6
20160829X534162,091,VFR,CESSNA,500,8.0,2.0,RETR,11500.0,AIR,N,COAW,,9797.7998046875,Y,C91A,,Y,PERS,Y,MYNN,1545.0,FXE ,N,N,4525.0,PLT,M,Yes,N,,3,1,TF,Pratt & Whitney,JT15D-1,2200.0,LBS,,,2
20120315X521361,091,IFR,CESSNA,501,7.0,2.0,RETR,11850.0,AIR,N,AAIP,,4825.0,Y,,,Y,PERS,N,VNC ,1550.0,1A5 ,N,N,1159.0,PLT,M,No,Y,,,1,TF,Pratt and Whitney Canada,JT15D-1B,2200.0,LBS,,,6
20121214X030221,091,IFR,CESSNA,501,8.0,2.0,RETR,12500.0,AIR,N,COAW,,3612.0,Y,,,Y,PERS,Y,DTL ,432.0,EKY ,N,N,5829.5,PLT,,No,N,,4,1,TF,P&W CANADA,JT15D-1,2200.0,LBS,,,6
20110310X019101,091,NONE,DOUGLAS,AD-4N,3.0,1.0,FIXD,,AIR,N,COND,,564.0,Y,UNK,,Y,PERS,N,ENV ,2250.0,IDA ,N,N,1826.0,PLT,M,No,Y,,,1,REC,WRIGHT,R3350 SERIES,2200.0,HP,CARB,,2
20100629X334191,PUBU,CVFR,LOCKHEED,P2V-5,2.0,2.0,RETR,80000.0,AIR,N,AAIP,,6610.0,Y,UNK,,Y,AAPL,Y,BJC ,1750.0,BJC ,N,N,10225.0,PLT,M,Yes,N,,,1,REC,WRIGHT,R3350 SERIES,2200.0,HP,,,4
20101220X146212,121,IFR,BOEING,737-3H4,149.0,2.0,RETR,,AIR,N,COAW,,44479.0,Y,UNK,,Y,,Y,KPHL,,KTPA,N,N,9793.0,PLT,M,Yes,N,,,1,TF,CFM INTL.,CFM56 SERIES,2200.0,HP,,,6
20110513X414072,121,IFR,BOEING,737-832,189.0,2.0,RETR,172500.0,AIR,N,AAIP,,36281.0,Y,UNK,,Y,,Y,SDQ ,1858.0,ATL ,N,N,13156.0,PLT,M,Yes,N,,,1,TJ,CFM INTL.,CFM56 SERIES,2200.0,HP,,,4
20130614X148441,121,IFR,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,156.0,2.0,RETR,161000.0,AIR,N,COAW,,56640.0,Y,,,Y,,Y,BNA ,1540.0,ATL ,N,N,6541.0,PLT,,Yes,N,,4,1,TF,P & W,JT8D-219,21700.0,LBS,,,6
20151029X247391,PUBU,CVFR,AMERICAN EUROCOPTER LLC,AS350B3,3.0,1.0,FIXD,5225.0,HELI,N,COAW,9.0,1451.0999755859375,Y,C126,,Y,INST,Y,MCC ,2318.0,AUN ,N,N,3535.5499877929688,PLT,M,Yes,N,,4,1,TS,Turbomeca,2B1,871.0,HP,,,4
20081120X617311,137,NONE,WSK PZL MIELEC,M-18A,1.0,1.0,FIXD,11200.0,AIR,N,ANNL,,3733.0,,,,Y,AAPL,N,U76 ,1900.0,U76 ,N,N,18400.0,PLT,M,Yes,N,,,1,REC,Pezetel,ASZ-621R-M18,967.0,HP,CARB,,6
